logFC;AveExpr;t;P.Value;adj.P.Val;B;annot.phylum;otu.num
k__Bacteria;p__Actinobacteria;c__Actinobacteria;-0.0206476200289018;0.0202855839292319;-0.806699641906025;0.423639294817193;0.869575394624765;-13.0004215980323;Actinobacteria;4
k__Bacteria;p__Proteobacteria;Other;0.000926271690861592;0.00588023452371913;0.74093465678008;0.462179763788804;0.901250539388168;-13.0517119215079;Proteobacteria_(other);23
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;0.000230432633260453;0.000934623884217445;0.227699016088885;0.821114364959282;0.999999947617956;-13.1023399783092;Deltaproteobacteria;26
k__Bacteria;p__Firmicutes;c__Bacilli;-0.0173874106787074;0.0333329212658762;-0.618287535716229;0.539176870948346;0.999999947617956;-13.1359421295573;Bacilli;18
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;-0.00516648332531493;0.0376944754913963;-0.0981632819588996;0.922310232086614;0.999999947617956;-13.162940607468;Verrucomicrobiae;38
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;-0.00388699556834835;0.0168975906084233;-0.216570577587876;0.829445009752079;0.999999947617956;-13.2859420726568;Betaproteobacteria;25
k__Bacteria;p__Firmicutes;c__Clostridia;-0.0223542825775816;0.483863861217408;-0.253619503786673;0.800823823319899;0.999999947617956;-13.2973661000869;Clostridia;19
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;-0.000700960063080068;0.00703579469128431;-0.103884222528281;0.917687805390958;0.999999947617956;-13.3114978834061;Erysipelotrichi;20
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;-0.00300488587813148;0.0206997090547276;-0.133992628543649;0.8939433438549;0.999999947617956;-13.3209923224231;Alphaproteobacteria;24
k__Bacteria;p__Spirochaetes;c__Spirochaetes;3.60064324236577e-05;2.967566451117e-06;NA;NA;NA;NA;Spirochaetes;30
