"name";"cor";"pval";"p.adj";"species";"genus";"type";"is.sig"
"7741";"OTU_2213";0.0997603494333505;0.713178141585312;0.941540353180405;"s__massiliensis";"g__Alistipes";"AIH";""
"7771";"OTU_1575";-0.098809939718779;0.715804488986127;0.941540353180405;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7791";"OTU_3978";-0.0410200540405958;0.880107695617818;0.979685172223648;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7801";"OTU_3605";-0.00860115950860639;0.974779823505186;0.993015020349501;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7841";"OTU_3609";-0.218406877376032;0.416423209549673;0.935829075968363;"s__faecis";"g__Roseburia";"AIH";""
"7861";"OTU_6801";-0.0749452874275977;0.782662455684304;0.956372988388589;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7901";"OTU_4264";-0.0942509944901357;0.728443727564668;0.944601807977647;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7931";"OTU_2968";-0.0466293299786495;0.863846742068363;0.977251280125283;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"7971";"OTU_1788";-0.142343835007754;0.598971844458781;0.935829075968363;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8011";"OTU_3289";0.167277881538398;0.535769614462681;0.935829075968363;"s__uniformis";"g__Bacteroides";"AIH";""
"8021";"OTU_5894";-0.342350072969266;0.194299104578337;0.826396620760225;"s__faecis";"g__Roseburia";"AIH";""
"8061";"OTU_7803";-0.0454678128783071;0.867209916376763;0.978821215409307;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8071";"OTU_4911";0.105518474079086;0.697331656224365;0.941540353180405;"s__dispar";"g__Veillonella";"AIH";""
"8091";"OTU_4946";-0.214546551510631;0.424911336460489;0.935829075968363;"s__adolescentis";"g__Bifidobacterium";"AIH";""
"8111";"OTU_7627";-0.290385363008928;0.275252538666863;0.915353241002891;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8131";"OTU_4120";-0.319518444957961;0.227685830800351;0.845885820087904;"s__bromii";"g__Ruminococcus";"AIH";""
"8151";"OTU_6322";-0.288150024478978;0.279133090768988;0.922069643173558;"s__faecis";"g__Roseburia";"AIH";""
"8191";"OTU_2132";0.0950995902838686;0.726085996637928;0.944601807977647;"s__indistinctus";"g__Alistipes";"AIH";""
"8211";"OTU_1657";-0.322417341082245;0.223258073975027;0.845885820087904;"s__uniformis";"g__Bacteroides";"AIH";""
"8251";"OTU_1641";-0.107762583730649;0.691187031340646;0.940887840739808;"s__copri";"g__Prevotella";"AIH";""
"8261";"OTU_3589";-0.215179251538424;0.423514036023288;0.935829075968363;"s__uniformis";"g__Bacteroides";"AIH";""
"8301";"OTU_5346";0.319474356833512;0.22775359632705;0.845885820087904;"s__dispar";"g__Veillonella";"AIH";""
"8361";"OTU_2302";-0.418452950937444;0.106727637928298;0.749430059229926;"s__faecis";"g__Roseburia";"AIH";""
"8371";"OTU_5459";-0.191457226213353;0.4775057218374;0.935829075968363;"s__bromii";"g__Ruminococcus";"AIH";""
"8381";"OTU_7624";-0.00860115950860639;0.974779823505186;0.993015020349501;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8431";"OTU_4205";0.1382177284299;0.609711823717009;0.935829075968363;"s__massiliensis";"g__Alistipes";"AIH";""
"8441";"OTU_6340";0.445009796704416;0.0841246418679999;0.749430059229926;"s__ovatus";"g__Bacteroides";"AIH";""
"8451";"OTU_4552";-0.449831005342167;0.0804233101866351;0.749430059229926;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8581";"OTU_8175";-0.252895377895686;0.344653365594617;0.935829075968363;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8601";"OTU_5909";-0.156046021604031;0.563867919816934;0.935829075968363;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8621";"OTU_3648";-0.205532696735612;0.445075740566485;0.935829075968363;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"8651";"OTU_2329";-0.241127612940911;0.368306623347161;0.935829075968363;"s__uniformis";"g__Bacteroides";"AIH";""
"8661";"OTU_7937";0.000884966383957517;0.99740473643709;0.998412215968844;"s__parvula";"g__Veillonella";"AIH";""
"8681";"OTU_3223";-0.177347717486979;0.511125086848389;0.935829075968363;"s__uniformis";"g__Bacteroides";"AIH";""
"8691";"OTU_2044";0.13884728921036;0.608068213077589;0.935829075968363;"s__ovatus";"g__Bacteroides";"AIH";""
"8791";"OTU_2560";0.12844339350057;0.635450475154275;0.935829075968363;"s__indistinctus";"g__Alistipes";"AIH";""
"9051";"OTU_2209";-0.467997582099689;0.0675273145557069;0.749430059229926;"s__massiliensis";"g__Alistipes";"AIH";""
"9101";"OTU_5917";0.131662297399867;0.626929069453829;0.935829075968363;"s__massiliensis";"g__Alistipes";"AIH";""
"9131";"OTU_4786";-0.0215529688394012;0.936852075029283;0.989787213597035;"s__fragilis";"g__Bacteroides";"AIH";""
"9171";"OTU_5102";-0.116869312261769;0.66644010036992;0.937269375565896;"s__massiliensis";"g__Alistipes";"AIH";""
"9251";"OTU_6949";-0.334842312800653;0.204903050374023;0.83683962841312;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"9271";"OTU_4440";-0.0590460331457152;0.828041712624435;0.959639956981827;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"9311";"OTU_2875";-0.268319365011834;0.314993666363858;0.935829075968363;"s__bromii";"g__Ruminococcus";"AIH";""
"9401";"OTU_3346";-0.248675915127724;0.353033385398437;0.935829075968363;"s__bromii";"g__Ruminococcus";"AIH";""
"9481";"OTU_7182";-0.0623145229705156;0.818666354231149;0.959639956981827;"s__fragilis";"g__Bacteroides";"AIH";""
"9551";"OTU_5580";0.0393459873766671;0.884969714673037;0.979685172223648;"s__bromii";"g__Ruminococcus";"AIH";""
"9601";"OTU_3455";-0.0577506424149286;0.831763520934797;0.959639956981827;"s__prausnitzii";"g__Faecalibacterium";"AIH";""
"9651";"OTU_1668";-0.157684884747666;0.559729104597636;0.935829075968363;"s__uniformis";"g__Bacteroides";"AIH";""
"9681";"OTU_5849";0.255612854831485;0.33931658790749;0.935829075968363;"s__ovatus";"g__Bacteroides";"AIH";""
"9711";"OTU_1888";0.101077996477226;0.709541971736947;0.941540353180405;"s__massiliensis";"g__Alistipes";"AIH";""
"9721";"OTU_2929";0.0304439615936881;0.910884781616364;0.98487231103089;"s__dispar";"g__Veillonella";"AIH";""
"9821";"OTU_2066";-0.262900482285183;0.325238938573718;0.935829075968363;"s__bromii";"g__Ruminococcus";"AIH";""
"9891";"OTU_2375";-0.159983447687294;0.553946434769224;0.935829075968363;"s__acidifaciens";"g__Bacteroides";"AIH";""
"9921";"OTU_3939";0.0154762274049668;0.954635882763609;0.993015020349501;"s__copri";"g__Prevotella";"AIH";""
"9941";"OTU_3039";-0.0446532616557242;0.869569728188569;0.979254091630537;"s__ovatus";"g__Bacteroides";"AIH";""
"22";"OTU_16";0.149166864417816;0.661574458328581;0.956442988320264;"s__bromii";"g__Ruminococcus";"healthy";""
"33";"OTU_56";-0.105238313375628;0.758122822295922;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"44";"OTU_19";-0.517621084390788;0.102929169425563;0.839592725661674;"s__plebeius";"g__Bacteroides";"healthy";""
"62";"OTU_2787";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"113";"OTU_2";-0.604038723444807;0.0490573356943134;0.839592725661674;"s__copri";"g__Prevotella";"healthy";""
"123";"OTU_13";0.306634092549922;0.359065219023994;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"182";"OTU_44";0.398018315427652;0.225382933197602;0.839592725661674;"s__caccae";"g__Bacteroides";"healthy";""
"254";"OTU_55";-0.525122692277329;0.097174737523284;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"273";"OTU_14";0.321440383159439;0.33509714654869;0.839592725661674;"s__dispar";"g__Veillonella";"healthy";""
"302";"OTU_1553";0.321003441496344;0.335792023698067;0.839592725661674;"s__copri";"g__Prevotella";"healthy";""
"312";"OTU_60";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"352";"OTU_63";-0.338353227602329;0.308789525310189;0.839592725661674;"s__torques";"g__[Ruminococcus]";"healthy";""
"422";"OTU_69";-0.0271912431442124;0.936747668362651;0.978134149400225;"s__aerofaciens";"g__Collinsella";"healthy";""
"433";"OTU_71";-0.49770458841632;0.119269798238102;0.839592725661674;"s__saccharogumia";"g__Clostridium";"healthy";""
"462";"OTU_648";-0.280292122642221;0.403808780990042;0.861648718929461;"s__callidus";"g__Ruminococcus";"healthy";""
"473";"OTU_75";0.137805178254642;0.686168420444409;0.956442988320264;"s__celatum";"g__Clostridium";"healthy";""
"532";"OTU_83";-0.347222444299462;0.295457411569808;0.839592725661674;"s__eggerthii";"g__Bacteroides";"healthy";""
"552";"OTU_5278";0.514320698254849;0.105529667471854;0.839592725661674;"s__hathewayi";"g__Clostridium";"healthy";""
"564";"OTU_85";0.0616765855978897;0.857039453972451;0.956442988320264;"s__ovatus";"g__Bacteroides";"healthy";""
"604";"OTU_90";0.550933835964123;0.0789994433243979;0.839592725661674;"s__gnavus";"g__[Ruminococcus]";"healthy";""
"662";"OTU_96";-0.668915249722386;0.0244081406435267;0.839592725661674;"s__stercorea";"g__Prevotella";"healthy";""
"763";"OTU_8";-0.403732489033209;0.218177110380027;0.839592725661674;"s__muciniphila";"g__Akkermansia";"healthy";""
"773";"OTU_110";-0.543063510883088;0.0842789139382421;0.839592725661674;"s__indistinctus";"g__Alistipes";"healthy";""
"782";"OTU_111";0.400032447499114;0.222827314863852;0.839592725661674;"s__obeum";"g__Blautia";"healthy";""
"852";"OTU_3013";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"1032";"OTU_5";0.549517144881138;0.079933045014096;0.839592725661674;"s__uniformis";"g__Bacteroides";"healthy";""
"1042";"OTU_9";0.258378669960373;0.443003137047429;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"1112";"OTU_943";0.274822596569151;0.413427396853847;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"1142";"OTU_15";-0.164217664448585;0.629454895651253;0.956442988320264;"s__caccae";"g__Bacteroides";"healthy";""
"1202";"OTU_605";0.0987122784631662;0.772770769811979;0.956442988320264;"s__gordonii";"g__Parabacteroides";"healthy";""
"1222";"OTU_18";0.254027013576366;0.450991816217418;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"1252";"OTU_1983";-0.605716204274932;0.0482643076399325;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"1272";"OTU_21";0.252331315821228;0.454122749457984;0.868474715705087;"s__gnavus";"g__[Ruminococcus]";"healthy";""
"1302";"OTU_150";0.312706267159033;0.349131110975132;0.839592725661674;"s__eutactus";"g__Coprococcus";"healthy";""
"1352";"OTU_152";-0.488097955275203;0.127713545442621;0.839592725661674;"s__ruminis";"g__Lactobacillus";"healthy";""
"1382";"OTU_5002";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"1412";"OTU_34";0.135753684114825;0.690639215811486;0.956442988320264;"s__coli";"g__Escherichia";"healthy";""
"1422";"OTU_1839";0.387700823229474;0.238742196385646;0.839592725661674;"s__copri";"g__Prevotella";"healthy";""
"1442";"OTU_6481";0.255743979940197;0.447831878784636;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"1542";"OTU_133";0.264818611296859;0.431304147814155;0.868474715705087;"s__formicigenerans";"g__Dorea";"healthy";""
"1572";"OTU_29";0.320764156037973;0.336172886727951;0.839592725661674;"s__parainfluenzae";"g__Haemophilus";"healthy";""
"1582";"OTU_1855";0.362418807492464;0.273366160612338;0.839592725661674;"s__uniformis";"g__Bacteroides";"healthy";""
"1752";"OTU_8149";0.263129935527889;0.434357503366214;0.868474715705087;"s__muciniphila";"g__Akkermansia";"healthy";""
"1782";"OTU_332";0.30241571107017;0.366051330941347;0.840530188820297;"s__citroniae";"g__Clostridium";"healthy";""
"1832";"OTU_191";0.0932409246460304;0.785103139549971;0.956442988320264;"s__lividum";"g__Janthinobacterium";"healthy";""
"1842";"OTU_389";0.361853979322958;0.27417016396012;0.839592725661674;"s__faecis";"g__Roseburia";"healthy";""
"1902";"OTU_5404";-0.166188060238598;0.625290865995235;0.956442988320264;"s__caccae";"g__Bacteroides";"healthy";""
"1912";"OTU_1201";0.300430879135071;0.369362336249394;0.840635772772363;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"1922";"OTU_2368";-0.232978630779685;0.490554817852568;0.88691769678512;"s__ovatus";"g__Bacteroides";"healthy";""
"1942";"OTU_1802";0.0923887821452856;0.787027928010492;0.956442988320264;"s__ruminantium";"g__Clostridium";"healthy";""
"1952";"OTU_199";0.326453123419214;0.327179871099028;0.839592725661674;"s__pullicaecorum";"g__Butyricicoccus";"healthy";""
"1972";"OTU_1981";0.0639819369696396;0.851745912818418;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"1992";"OTU_8163";0.261138282027;0.437971816507462;0.868474715705087;"s__uniformis";"g__Bacteroides";"healthy";""
"2022";"OTU_26";-0.209044795394172;0.537312750846674;0.913733857048691;"s__indistinctus";"g__Alistipes";"healthy";""
"2052";"OTU_6495";-0.0844807212923884;0.804940169698885;0.956442988320264;"s__ovatus";"g__Bacteroides";"healthy";""
"2072";"OTU_2441";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"2112";"OTU_3313";0.0587960656861394;0.863661109164325;0.956442988320264;"s__ovatus";"g__Bacteroides";"healthy";""
"2142";"OTU_214";-0.439089577829927;0.176650328324815;0.839592725661674;"s__colinum";"g__Clostridium";"healthy";""
"2172";"OTU_208";-0.463111454332908;0.151425945750848;0.839592725661674;"s__biforme";"g__[Eubacterium]";"healthy";""
"2212";"OTU_221";-0.22052807563028;0.514651609449945;0.90180363391862;"s__reuteri";"g__Lactobacillus";"healthy";""
"2282";"OTU_228";-0.0295113943598745;0.931361060363495;0.97792484177005;"s__indistinctus";"g__Alistipes";"healthy";""
"2412";"OTU_244";0.145992028408483;0.668417836581932;0.956442988320264;"s__formigenes";"g__Oxalobacter";"healthy";""
"2472";"OTU_448";0.00721180310698385;0.98321043061869;0.9977401586493;"s__pullicaecorum";"g__Butyricicoccus";"healthy";""
"2502";"OTU_251";0.399588844186275;0.223388709627506;0.839592725661674;"s__catus";"g__Coprococcus";"healthy";""
"2512";"OTU_253";-0.00398294739030832;0.990727035857914;0.999539483040361;"s__veronii";"g__Pseudomonas";"healthy";""
"2532";"OTU_971";0.280082432246994;0.40417549387657;0.861648718929461;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"2682";"OTU_269";NA;NA;NA;"s__perfringens";"g__Clostridium";"healthy";""
"2722";"OTU_270";0.321003441496344;0.335792023698067;0.839592725661674;"s__anginosus";"g__Streptococcus";"healthy";""
"2752";"OTU_1109";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"2842";"OTU_6809";-0.475808924503623;0.13905749256384;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"2882";"OTU_940";-0.350095879899429;0.291207205822577;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"2982";"OTU_1334";-0.291263834025173;0.384851132255563;0.849477783953623;"s__ovatus";"g__Bacteroides";"healthy";""
"2992";"OTU_8058";-0.303407309751806;0.364402911094289;0.840530188820297;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"3032";"OTU_1913";0.315626556519308;0.344405159155711;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"3062";"OTU_3269";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"3192";"OTU_1401";0.422319769692922;0.195690149322723;0.839592725661674;"s__dispar";"g__Veillonella";"healthy";""
"3202";"OTU_2696";-0.363792462194632;0.271416366395763;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"3282";"OTU_320";0.314454723461658;0.346297509894271;0.839592725661674;"s__producta";"g__Blautia";"healthy";""
"3312";"OTU_5602";0.252048151484434;0.454646562205091;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"3342";"OTU_7925";0.0213134127285792;0.95040420035539;0.987075745063637;"s__caccae";"g__Bacteroides";"healthy";""
"3362";"OTU_6289";0.321003441496344;0.335792023698067;0.839592725661674;"s__parvula";"g__Veillonella";"healthy";""
"3382";"OTU_2769";0.332881293065227;0.31717471041223;0.839592725661674;"s__uniformis";"g__Bacteroides";"healthy";""
"3402";"OTU_5422";0.148899250665117;0.662150413541045;0.956442988320264;"s__massiliensis";"g__Alistipes";"healthy";""
"3412";"OTU_6194";0.168420917998121;0.620584032051648;0.956442988320264;"s__massiliensis";"g__Alistipes";"healthy";""
"3492";"OTU_6771";-0.603573947990869;0.0492786316062259;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"3572";"OTU_2904";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"3622";"OTU_347";-0.36040122195284;0.276244172031471;0.839592725661674;"s__schaedleri";"g__Mucispirillum";"healthy";""
"3632";"OTU_348";0.268169000226428;0.425276604737158;0.868474715705087;"s__lenta";"g__Eggerthella";"healthy";""
"3672";"OTU_2785";0.308149812368413;0.356571959329197;0.839592725661674;"s__dispar";"g__Veillonella";"healthy";""
"3702";"OTU_1996";-0.210012709139848;0.53538692695461;0.913733857048691;"s__acidifaciens";"g__Bacteroides";"healthy";""
"3712";"OTU_355";-0.430806520003446;0.185906906567399;0.839592725661674;"s__methylpentosum";"g__Clostridium";"healthy";""
"3722";"OTU_4209";-0.528313604715432;0.0947923407341265;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"3852";"OTU_3270";-0.42900601821899;0.187957143704651;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"3912";"OTU_1907";0.437088871856108;0.178859816127034;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"3962";"OTU_5951";-0.0996346285582529;0.770696364259663;0.956442988320264;"s__faecis";"g__Roseburia";"healthy";""
"3992";"OTU_2414";0.345146164382645;0.298549609465079;0.839592725661674;"s__faecis";"g__Roseburia";"healthy";""
"4032";"OTU_4926";0.371057335085436;0.261235074447889;0.839592725661674;"s__obeum";"g__Blautia";"healthy";""
"4052";"OTU_6848";0.0456148565680586;0.894056460606954;0.96258986329302;"s__faecis";"g__Roseburia";"healthy";""
"4122";"OTU_1603";0.0780862572337281;0.819486216606619;0.956442988320264;"s__faecis";"g__Roseburia";"healthy";""
"4132";"OTU_3849";0.332110114758921;0.318366216895255;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4142";"OTU_3111";-0.563566028996699;0.0709947103511249;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"4162";"OTU_6703";-0.659974882203545;0.0271186241489653;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"4232";"OTU_4036";-0.161542366252521;0.635124106378056;0.956442988320264;"s__massiliensis";"g__Alistipes";"healthy";""
"4312";"OTU_852";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"4342";"OTU_1619";-0.591376999189464;0.0553336880608426;0.839592725661674;"s__bromii";"g__Ruminococcus";"healthy";""
"4392";"OTU_3246";0.290734114534998;0.385755974028916;0.849539860986408;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4402";"OTU_4563";0.257916755356945;0.443847940102928;0.868474715705087;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4412";"OTU_5502";0.355317530089736;0.283570689068569;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4442";"OTU_851";0.117340090720214;0.731151016078878;0.956442988320264;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4492";"OTU_433";0.518606704657403;0.102160742681605;0.839592725661674;"s__mucilaginosa";"g__Rothia";"healthy";""
"4512";"OTU_4433";0.276958485927411;0.409658084163615;0.864833733234299;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4562";"OTU_8052";-0.500392107358334;0.116973573080656;0.839592725661674;"s__aerofaciens";"g__Collinsella";"healthy";""
"4592";"OTU_3405";-0.538218021678442;0.0876428875510894;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"4602";"OTU_4848";-0.34342049252724;0.301133087410001;0.839592725661674;"s__indistinctus";"g__Alistipes";"healthy";""
"4642";"OTU_3884";0.321003441496344;0.335792023698067;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"4692";"OTU_653";0.000640850489986613;0.998507966545995;0.999539483040361;"s__ovatus";"g__Bacteroides";"healthy";""
"4712";"OTU_1146";0.489902986295359;0.126098775336601;0.839592725661674;"s__uniformis";"g__Bacteroides";"healthy";""
"4742";"OTU_458";-0.270462881902818;0.42117323730656;0.868474715705087;"s__gnavus";"g__[Ruminococcus]";"healthy";""
"4772";"OTU_703";0.323376529927855;0.332027222125298;0.839592725661674;"s__dispar";"g__Veillonella";"healthy";""
"4792";"OTU_2301";-0.0664788604165808;0.846018678360948;0.956442988320264;"s__muciniphila";"g__Akkermansia";"healthy";""
"4822";"OTU_4671";-0.561277876838002;0.072402366969553;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"4882";"OTU_4260";0.266559926613494;0.428166359673386;0.868474715705087;"s__adolescentis";"g__Bifidobacterium";"healthy";""
"4952";"OTU_3407";0.268556582959007;0.42458194212329;0.868474715705087;"s__fragilis";"g__Bacteroides";"healthy";""
"4982";"OTU_4637";-0.253062034465268;0.452772319305485;0.868474715705087;"s__adolescentis";"g__Bifidobacterium";"healthy";""
"5012";"OTU_1719";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"5022";"OTU_4017";-0.530369019450071;0.0932782253658579;0.839592725661674;"s__massiliensis";"g__Alistipes";"healthy";""
"5062";"OTU_2865";-0.150463830617262;0.658785479095496;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"5082";"OTU_1104";-0.400398083882992;0.222365213544089;0.839592725661674;"s__pullicaecorum";"g__Butyricicoccus";"healthy";""
"5182";"OTU_2159";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"5192";"OTU_3522";0.133675349838799;0.695177566406198;0.956442988320264;"s__indistinctus";"g__Alistipes";"healthy";""
"5262";"OTU_7328";0.27066446462882;0.420813555280297;0.868474715705087;"s__pseudolongum";"g__Bifidobacterium";"healthy";""
"5302";"OTU_8028";-0.458784575769379;0.155792378229945;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"5362";"OTU_3236";-0.122312675425615;0.720145309297391;0.956442988320264;"s__ovatus";"g__Bacteroides";"healthy";""
"5372";"OTU_6073";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"5392";"OTU_4677";-0.541239615312325;0.0855349249360748;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"5412";"OTU_529";0.0421662519962264;0.902031502465494;0.967960715270281;"s__gnavus";"g__[Ruminococcus]";"healthy";""
"5592";"OTU_2936";-0.00101909452750325;0.99762733736216;0.999539483040361;"s__caccae";"g__Bacteroides";"healthy";""
"5602";"OTU_2420";-0.590236056525875;0.0559248378085699;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"5612";"OTU_5850";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"5622";"OTU_1956";-0.249402586725264;0.459553948798676;0.868474715705087;"s__caccae";"g__Bacteroides";"healthy";""
"5652";"OTU_4627";-0.045463746874936;0.894405728620072;0.96258986329302;"s__uniformis";"g__Bacteroides";"healthy";""
"5672";"OTU_2924";-0.0393244201209261;0.908609501236582;0.970405272355684;"s__bromii";"g__Ruminococcus";"healthy";""
"5682";"OTU_1155";0.369686055857931;0.263139995887059;0.839592725661674;"s__hathewayi";"g__Clostridium";"healthy";""
"5702";"OTU_7035";-0.560686288643584;0.0727693299059149;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"5722";"OTU_2135";0.089524293128425;0.793505922061049;0.956442988320264;"s__distasonis";"g__Parabacteroides";"healthy";""
"5752";"OTU_4068";-0.561558612160156;0.0722286615112538;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"5792";"OTU_8059";-0.557923896753105;0.0744993497533203;0.839592725661674;"s__acidifaciens";"g__Bacteroides";"healthy";""
"5892";"OTU_7492";-0.534594042572525;0.0902160271321495;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"5922";"OTU_6988";0.694644988091681;0.0176827334343264;0.839592725661674;"s__faecis";"g__Roseburia";"healthy";""
"5932";"OTU_999";0.192631787438686;0.570395327338046;0.936801817272147;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"5952";"OTU_585";-0.737989849245717;0.00951604638200766;0.839592725661674;"s__moorei";"g__Bulleidia";"healthy";""
"6022";"OTU_1431";0.392125840132256;0.232957719721853;0.839592725661674;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"6032";"OTU_597";-0.0987977258827638;0.77257853852952;0.956442988320264;"s__caccae";"g__Bacteroides";"healthy";""
"6102";"OTU_6996";-0.552156868318686;0.078199331236093;0.839592725661674;"s__ruminantium";"g__Clostridium";"healthy";""
"6142";"OTU_6228";0.0643899862759467;0.850809517019917;0.956442988320264;"s__caccae";"g__Bacteroides";"healthy";""
"6182";"OTU_1165";-0.282491978912866;0.39997148654982;0.861648718929461;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"6212";"OTU_2337";0.303767954842467;0.363804326497013;0.840530188820297;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"6242";"OTU_7236";-0.339994276571196;0.306298499654683;0.839592725661674;"s__acidifaciens";"g__Bacteroides";"healthy";""
"6262";"OTU_5389";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"6332";"OTU_2753";0.243592763729999;0.470415656534994;0.870865993790255;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"6502";"OTU_7373";0.163596255119415;0.630770135113756;0.956442988320264;"s__faecis";"g__Roseburia";"healthy";""
"6522";"OTU_8145";-0.0974528227639002;0.775605495112648;0.956442988320264;"s__faecis";"g__Roseburia";"healthy";""
"6552";"OTU_7811";0.321003441496344;0.335792023698067;0.839592725661674;"s__dispar";"g__Veillonella";"healthy";""
"6572";"OTU_7415";0.0333375765272239;0.922483695393193;0.972771790232533;"s__faecis";"g__Roseburia";"healthy";""
"6602";"OTU_5393";NA;NA;NA;"s__copri";"g__Prevotella";"healthy";""
"6642";"OTU_2056";-0.0970423762971013;0.776529842182568;0.956442988320264;"s__caccae";"g__Bacteroides";"healthy";""
"6672";"OTU_3894";0.0290162642321766;0.932510375433979;0.97792484177005;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"6682";"OTU_698";-0.0805306482517915;0.813919475038998;0.956442988320264;"s__methylpentosum";"g__Clostridium";"healthy";""
"6732";"OTU_4708";0.448358386743458;0.166632817654867;0.839592725661674;"s__faecis";"g__Roseburia";"healthy";""
"6742";"OTU_6182";-0.549889370419845;0.0796870399918396;0.839592725661674;"s__ovatus";"g__Bacteroides";"healthy";""
"6762";"OTU_2458";0.284077467926338;0.397217073988719;0.861648718929461;"s__prausnitzii";"g__Faecalibacterium";"healthy";""
"6782";"OTU_7262";0.295374232262946;0.377866292747507;0.841733535718905;"s__massiliensis";"g__Alistipes";"healthy";""
"6882";"OTU_7291";-0.109275611174399;0.749096247462798;0.956442988320264;"s__uniformis";"g__Bacteroides";"healthy";""
"6902";"OTU_745";0.240925822986967;0.475440237066961;0.874196564929573;"s__methylpentosum";"g__Clostridium";"healthy";""
